index,sentences
0,"The January 2008 North American storm complex was a powerful Pacific extratropical cyclone that affected a large portion of North America, primarily stretching from western British Columbia to near the Tijuana, Mexico area, starting on January 3, 2008."
1,"The system was responsible for flooding rains across many areas in California along with very strong winds locally exceeding hurricane force strength as well as heavy mountain snows across the Cascade and Sierra Nevada mountain chains as well as those in Idaho, Utah and Colorado."
2,"The storms were responsible for the death of at least 12 people across three states, and extensive damage to utility services as well, as damage to some other structures."
3,The storm was also responsible for most of the January 2008 tornado outbreak from January 7–8.
4,"-Meteorological synopsis-
The strong low-pressure system responsible for much of the extreme weather  traversed much of the Pacific Ocean, before the first storm arrived late on January 3.(This storm was actually a part of a series of three storms.)"
5,"On December 29, 2007, a powerful extratropical disturbance developed over eastern Siberia, which emerged into the northwest Pacific, and moved to the Aleutian Islands as a well-defined low by January 3."
6,"On January 2, another extratropical disturbance developed within a well-defined trough of low pressure, in the northeast Pacific Ocean."
7,"On January 3, the 1st storm system approached the northern part of the West Coast, powered by a Pineapple Express atmospheric river, resulting in heavy downpours of rain and strong gusts across much of the Western Seaboard."
8,"Late on January 3, the 2nd storm system in the Gulf of Alaska split, with the 3rd, new storm to the south usurping the majority of the moisture of the 2nd system."
9,"On January 4, as the 1st storm system weakened, and the southern part of the storm split off into another storm, which began moving eastward across the Southern United States."
10,"Later on the same day, as the first storm began moving ashore in British Columbia, the 3rd(and the most powerful) storm brought the largest bands of snow and rain, which impacted the Pacific Coast from British Columbia to northern Mexico, on January 4."
11,"Heavy downpours of rain, heavy snow, and fierce winds lashed the West Coast."
12,"Meanwhile, the 2nd storm system slowly moved eastward along the southern coast of Alaska, before stalling in the Gulf of Alaska on January 5."
13,"From January 4 to 5, general rainfall from the superstorm in the West Coast was around 2 inches(51 mm) of rain in Oregon and Utah, while nearly 4 inches(100 mm) fell over parts of Nevada and as much as 10 inches(250 mm) in parts of California."
14,"Snowfall amounts for those two days reached as much as 70 inches(1,800 mm) in Blackcap Basin, California, while many mountain regions of California, Nevada and Idaho received between 1 and 5 feet(1.5 m) of snow."
15,"By this time, the 3rd storm's explosive intensification had transformed the system into a massive superstorm, becoming the dominant system in the Western US."
16,Widespread hurricane-force wind gusts were reported across most western states with winds reaching speeds of 100 mph(160 km/h) or more.
17,"The highest reported wind gusts were 165 mph(266 km/h) in Tahoe City, California, equivalent to a Category 5 hurricane on the Saffir- Simpson scale."
18,Waves were reported as high as 37.7 feet(11.5 m) offshore Washington State.
19,"Early on January 5, the superstorm reached a minimum low pressure of 956 millibars(28.2 inHg) - the pressure equivalent of a Category 3 hurricane, becoming the most powerful storm on record to affect the West Coast, in terms of low pressure."
20,"Later on the same day, the 3rd storm began to interact with the 1st storm, which was situated over northwestern Canada, weakening that system."
21,"Also, the superstorm slowly began to weaken, and it developed a secondary low to the north of Montana, as the system gradually began to split."
22,"Late on January 6, the superstorm's secondary low became the dominant low in the system, as the storm system's circulation began to break down."
23,"On January 6, the superstorm's original low pressure center was absorbed into the 2nd storm, located just south of Alaska, while the main bulk of the storm system continued moving eastward, across Western Canada."
24,"However, the western chunk of the storm complex's moisture continued to dump rain and snow across the Western US."
25,"On the afternoon of January 6, Kirkwood Ski Resort reported 10 feet(3.0 m) of snow in 48 hours with a storm total of 11 feet."
26,"On January 7, the storm complex weakened further, and the circulation in the western half of the storm completely collapsed, resulting in the storm's moisture spreading out throughout most of the Western United States."
27,"Soon afterwards, a few clumps of the mass of moisture organized into separate storm systems, while the dominant low over Canada stalled just southwest of Hudson Bay."
28,"As the storm complex moved westward on January 7, the instability in the air triggered a rare January tornado outbreak, spawning 55 tornadoes over the course of 2 days, resulting in the deaths of 4 more people."
29,"On January 8, the western fragment of the complex in the US dissipated, while the southern and eastern chunks continued to organize."
30,"On the same day, the 2nd storm system in the Gulf of Alaska was absorbed by another more powerful incoming extratropical cyclone, even as the main storm complex continued heading eastward across the United States."
31,"Later on January 8, the eastern chunk of the storm complex merged into the southern chunk, while the low near Hudson Bay began to deteriorate."
32,"On January 9, the low pressure center over the Great Lakes region became the dominant low of the storm complex."
33,"On the same day, the 1st storm over northern Canada was absorbed by a cold front, even as the storm complex continued to organize over the Eastern United States, triggering more tornadoes across the region."
34,"By January 9, the storm complex had organized into a 973 mbar(28.7 inHg) storm to the northeast of the Great Lakes, and it began to strip away moisture from the low near Hudson Bay."
35,"The storm complex slowly moved northeastward, and the storm's outer rainband eventually exited the East Coast."
36,"On January 10, the low west of Hudson Bay dissipated, while the main storm complex began to exit Atlantic Canada."
37,"On January 11, the storm entered Labrador Sea, and stalled for several hours, before continuing to move northeastward."
38,"At the same time, the system gradually weakened."
39,"On January 12, the system reorganized to the southeast of Greenland, and was assigned the name Ilse by the Free University of Berlin."
40,"On January 14, Windstorm Ilse intensified to 980 millibars(29 inHg) and impacted the United Kingdom and parts of Western Europe, before entering the Norwegian Sea on January 15."
41,"During the next couple of days, Ilse accelerated northeastward, before turning to the east on January 17."
42,"On January 22, Ilse was absorbed by another extratropical cyclone to the south, over the Barents Sea."
43,"-Impacts-
Flights departing from San Francisco were grounded, while over 100 miles(160 km) of Interstate 80 was shut down in eastern California and western Nevada due to poor visibility and a 17-vehicle pile-up."
44,Bay Area Rapid Transit was also disrupted with significant delays to service and was even interrupted between San Francisco and Daly City briefly due to fallen trees on the network's tracks.
45,"Strong winds knocked power lines down causing power outages for 1.2 million Californians, while several outages were reported in Washington and Oregon."
46,About 500 miles(800 km) of California power lines were damaged by the storm.
47,"The storm closed ski resorts, toppled trees, and created mudslides."
48,Highways from Sacramento to San Francisco were closed by debris.
49,Meteorologists predicted about 10 feet(3.0 m) of snow by the end of the storms giving hope to Californians for more water for the year of 2008 following a drier than average 2007 water season and leading to an expected water shortage in 2008.
50,Mandatory evacuations were ordered in Orange County in Southern California.
51,"On January 5, a canal levee ruptured near Reno, Nevada and flooded some 800 residences."
