index,sentences
0,"Hurricane Agnes was the costliest hurricane to hit the United States at the time, causing an estimated $2.1 billion in damage."
1,The hurricane's death toll was 128.
2,"The effects of Agnes were widespread, from the Caribbean to Canada, with much of the east coast of the United States affected."
3,"Damage was heaviest in Pennsylvania, where Agnes was the state's wettest tropical cyclone."
4,"Due to the significant effects, the name Agnes was retired in the spring of 1973."
5,Agnes was the second tropical cyclone and first named storm of the 1972 Atlantic hurricane season.
6,It developed as a tropical depression on June 14 from the interaction of a polar front and an upper trough over the Yucatán Peninsula.
7,"The storm emerged into the western Caribbean Sea on June 15, and strengthened into Tropical Storm Agnes the next day."
8,"Thereafter, Agnes slowly curved northward and passed just west of Cuba on June 17."
9,"Early on June 18, the storm intensified enough to be upgraded to Hurricane Agnes."
10,"Heading northward, the hurricane eventually made landfall near Panama City, Florida, late on June 19."
11,"After moving inland, Agnes rapidly weakened and was only a tropical depression when it entered Georgia."
12,The weakening trend halted as the storm crossed over Georgia and into South Carolina.
13,"While over eastern North Carolina, Agnes re-strengthened into a tropical storm on June 21, as a result of baroclinic activity."
14,"Early the following day, the storm emerged into the Atlantic Ocean before re-curving northwestward and making landfall near New York City as a strong tropical storm."
15,"Agnes quickly became an extratropical cyclone on June 23, and tracked to the northwest of Great Britain, before being absorbed by another extratropical cyclone on July 6."
16,"Though it moved slowly across the Yucatán Peninsula, the damage Agnes caused in Mexico is unknown."
17,"Although the storm bypassed the tip of Cuba, heavy rainfall occurred, killing seven people."
18,"In Florida, Agnes caused a significant tornado outbreak, with at least 26 confirmed twisters, two of which were spawned in Georgia."
19,The tornadoes and two initially unconfirmed tornadoes in Florida alone resulted in over $4.5 million(1972 USD) in damage and six fatalities.
20,"At least 2,082 structures in Florida suffered either major damage or were destroyed."
21,"About 1,355 other dwellings experienced minor losses."
22,"Though Agnes made landfall as a hurricane, no hurricane-force winds were reported."
23,"Along the coast abnormally high tides resulted in extensive damage, especially between Apalachicola and Cedar Key."
24,"Light to moderate rainfall was reported in Florida, though no significant flooding occurred."
25,"In Georgia, damage was limited to two tornadoes, which caused approximately $275,000 in losses."
26,"Minimal effects were also recorded in Alabama, Connecticut, Delaware, Rhode Island, South Carolina, and Tennessee; though one fatality was reported in Delaware."
27,"The most significant effects, by far, occurred in Pennsylvania, mostly due to intense flooding."
28,"The tropical storm severely flooded the Susquehanna River and the Lackawanna River, causing major damage to the Wilkes-Barre/Scranton metropolitan area."
29,"In both Pennsylvania and New Jersey combined, about 43,594 structures were either destroyed or significantly damaged."
30,"In Canada, a mobile home was toppled, killing two people."
31,"-Meteorological history-
In early-mid June 1972, atmospheric conditions favored tropical cyclogenesis in the Caribbean Sea."
32,"Banded convection developed in the northwestern Caribbean Sea by June 11, though the system did not significantly organize."
33,"After an upper trough moved east, wind shear decreased, causing lower atmospheric pressures observations in Cozumel, Quintana Roo, Mexico."
34,"It is estimated that a tropical depression developed by 1200 UTC on June 14, while centered over the Yucatán Peninsula, about 78 miles(126 km) southeast of Mérida, Yucatán."
35,The depression tracked eastward and entered the western Caribbean Sea on June 15.
36,"Operationally, the National Hurricane Center did not initiate advisories on the depression until 1500 UTC on June 15."
37,"Early on June 16 at 0000 UTC, the depression strengthened into Tropical Storm Agnes."
38,"However, the depression was not operationally upgraded until sixteen hours later."
39,"After becoming a tropical storm on June 16, Agnes slowly curved northward and approached the Yucatán Channel."
40,"Late on June 17, it was noted that projected path indicated the possibly of landfall in western Cuba."
41,"However, the storm remained offshore, though it closely brushed the western tip of Cuba."
42,"At 1200 UTC on June 18, Agnes intensified into a hurricane while in the southeastern Gulf of Mexico."
43,"Prematurely, the National Hurricane Center operationally upgraded Agnes to a hurricane at 0200 UTC on that day."
44,"Upon becoming a hurricane, Agnes attained its maximum sustained winds of 85 mph(140 km/h), though it had not reached its minimum atmospheric pressure."
