index,sentences
0,Intense Tropical Cyclone Berguitta was a strong tropical cyclone that caused flooding in Mauritius and Réunion in January 2018.
1,"The third tropical system and first intense tropical cyclone of the 2017–18 South-West Indian Ocean cyclone season, Berguitta originated from an area of scattered thunderstorms southwest of the Chagos Archipelago on 10 January."
2,"It slowly organised as it moved southwards, and became a tropical storm as it turned west on 13 January."
3,Berguitta then rapidly intensified to achieve its peak intensity on 15 January while stalling north of Rodrigues.
4,"At the time, the cyclone possessed 10-minute sustained winds of 165 km/h(105 mph), 1-minute sustained winds of 195 km/h(120 mph), and a minimum central pressure of 960 hPa(28.35 inHg)."
5,"Berguitta weakened as it moved slowly west-southwestwards on 16 January, and the cyclone degraded to a tropical storm by 17 January."
6,"It accelerated southwestwards over Mauritius and Réunion on 18 January, before degenerating to a post-tropical cyclone the next day."
7,The remnants of Berguitta transitioned into an extratropical cyclone and dissipated over the Indian Ocean on 24 January.
8,"In Mauritius, Berguitta brought heavy rains and gusty winds to Rodrigues from 13 to 15 January."
9,"The island experienced a quarter of its average annual rainfall during those three days, resulting in widespread floods, especially in coastal areas."
10,"The island's airport was closed for nearly six days, stranding several Mauritians and tourists."
11,"Berguitta affected Mauritius's main island on 17 and 18 January, passing just south of the coast."
12,Two days of continuous heavy rain caused severe floods that damaged buildings and at least three‑quarters of the island's crops.
13,"A total of 6,800 households lost power after fallen trees damaged power lines, while water supplies to the capital Port Louis were disrupted."
14,Two people were killed on Mauritius: one in a car crash and the other after a fall from a ladder.
15,"After the storm, the government gave payouts to 13,000 affected residents, but the small size of the payments and delays in giving them out led to protests."
16,More demonstrations ensued when families were evicted from evacuation centres.
17,Economic losses in Mauritius were estimated at ₨ 2 billion(US$59 million).
18,Réunion was impacted by rain and wind mostly on 18 January.
19,The southern part of the island was particularly hard-hit by floods and landslides.
20,"Several rainfall records set by previous cyclones were broken, particularly at Grande Coude, which experienced 1,862 mm(73.3 in) of rain in eight days, including 848 mm(33.4 in) in 24 hours."
21,Widespread rain-induced flooding caused extensive damage to road infrastructure and agriculture.
22,One person went missing after being swept away by floodwaters.
23,"Damage to the power grid left nearly 100,000 customers without electricity, while water supplies were interrupted in several communes."
24,"Economic losses in Réunion were estimated at €41 million(US$48 million), including €16.7 million(US$19.7 million) of agricultural damage."
25,"The town of Cilaos was especially affected after the only road linking it to the island's ports was blocked repeatedly by landslides, severely disrupting economic activity."
26,"After Berguitta passed, the government invested several million euros into reconstruction, financial aid, and improving road infrastructure."
27,"However, recovery was interrupted by cyclones Dumazile and Fakir in March and April, respectively."
28,"-Meteorological history-
A zone of disturbed weather formed within the monsoon trough southwest of the Chagos Archipelago on 10 January."
29,"As the remnants of nearby cyclones Ava and Irving moved south of the Tropic of Capricorn, the surrounding environment became generally conducive to tropical cyclogenesis, with increased convergence of surface air flows and reduced easterly wind shear."
30,"Consequently, the disturbance's center of circulation became better defined as it moved south-southwest."
31,"At 12:00 UTC on 11 January, Météo-France La Réunion(MFR)—the Regional Specialised Meteorological Centre for the South-West Indian Ocean—classified the system as a tropical disturbance, the third of the 2017–18 South-West Indian Ocean cyclone season."
32,"At the same time, the Joint Typhoon Warning Center(JTWC) identified the system as a tropical depression."
33,"An intrusion of dry air on the system's western flank slowed development overnight from 11 to 12 January, before a large burst of thunderstorm activity over the system's center allowed it to consolidate further."
34,"The MFR classified the system as a tropical depression at 00:00 UTC on 13 January, then upgraded it further to Moderate Tropical Storm Berguitta six hours later."
35,Berguitta slowly strengthened on 13 and 14 January as it began to develop a central dense overcast.
36,"During that time, a ridge strengthening south of Madagascar caused the storm to turn west then northwest while decelerating."
37,"Rapid development began by 15 January while Berguitta became nearly stationary, with the MFR and the JTWC both noting the system to have reached tropical cyclone intensity early that day."
38,"Amid high oceanic heat content and low vertical wind shear, an eye quickly formed within the small system."
39,"Berguitta reached its maximum strength at 12:00 UTC on 15 January, with the MFR estimating 10-minute sustained winds of 165 km/h(105 mph), gusts reaching 230 km/h(145 mph), and a central pressure of 960 hPa(28.35 inHg)."
40,This made Berguitta the season's first intense tropical cyclone on the MFR's scale.
41,"Simultaneously, the JTWC estimated peak 1-minute sustained winds of 195 km/h(120 mph)."
42,"The cyclone's intensity levelled off thereafter, with little further change in the cloud pattern noted on satellite imagery."
43,Berguitta started to drift west-southwestwards later on 15 January as the aforementioned ridge steering the cyclone started weakening.
44,"Pronounced weakening commenced on 16 January, caused by dry air in Berguitta's northwest quadrant entraining into its circulation and eroding the eastern eyewall."
45,"The eye collapsed as the central dense overcast warmed and lost symmetry, leading the MFR to declare Berguitta had degraded to a severe tropical storm at 18:00 UTC."
46,"On 17 January, a new ridge developing to Berguitta's east began to steer the system southwest, while causing an increase in northeasterly wind shear."
47,"Consequently, further slow weakening occurred, and the MFR assessed that Berguitta's winds bottomed out at 75 km/h(45 mph) as it moved through the Mascarene Islands."
48,"For the next day or two, Berguitta's structure and intensity remained relatively unchanged, with scatterometer data indicating winds stayed between 75–85 km/h(45–50 mph)."
49,"Afterwards, as Berguitta tracked further south, decreasing oceanic heat content caused the cyclone's cloud pattern to lose organisation."
50,"The MFR declared the system post-tropical at 18:00 UTC on 19 January as it began accelerating southwards, pulled by an upper-level trough to its southeast."
51,"Thunderstorm activity became increasingly limited on 20 January, and the JTWC assessed that Berguitta had transitioned to an extratropical cyclone by 18:00 UTC."
52,"The remnants of Berguitta decelerated and turned east-southeast over the next few days while maintaining gale-force winds, even deepening slightly on 21 January."
53,"The system soon resumed weakening, however, and was last noted by the MFR near 40°S 65°E﻿ / -40; 65 on 24 January."
54,"-Effects in Mauritius-
--Rodrigues--
As Berguitta developed north of Rodrigues, a Class I cyclone warning was issued for the island on 13 January."
55,This was upgraded to a Class II cyclone warning on 14 January as Berguitta strengthened and moved closer to Rodrigues.
56,"From 13 to 15 January, Rodrigues experienced gusty winds and heavy rain."
57,"A 108 km/h(67 mph) wind gust was recorded in Patate-Théophile on Rodrigues's east coast, and a gust to 102 km/h(63 mph) was observed in Pointe-Canon along the island's north coast."
58,"The island received a quarter of its average annual rainfall in those three days, with a peak rainfall total of 320 mm(13 in) in Citronelle."
59,A total of 25 people on the island sought shelter in evacuation centres.
60,Coastal roads were inundated and made impassable.
61,"Firefighters responded to more than 40 incidents, most of which were flood-related, and the Special Mobile Force was deployed to cut down three trees that collapsed onto electrical cables."
62,"The adverse weather caused Sir Gaëtan Duval Airport in Plaine-Corail to close from 13 January, leading Air Mauritius to cancel flights to the island."
63,This left 50 Mauritians and tourists stranded.
64,"All cyclone warnings in Rodrigues were lifted on 15 January as Berguitta moved away from the island, though torrential rain continued to affect Rodrigues until 17 January."
65,"Residents of Rodrigues were given a day off from work by the local government on 16 January, as some obstructed roads had yet to be cleared."
66,"Sir Gaëtan Duval Airport eventually reopened in the evening of 18 January, allowing those stranded to leave the island."
