index,sentences
0,"Severe Tropical Storm Warren, known in the Philippines as Tropical Storm Reming, affected the Philippines during October 1984."
1,An area of convection was first observed on October 17 in the Philippine Sea.
2,"After killing 17 while crossing the archipelago, the system developed into a tropical storm on October 23."
3,"Warren moved north and later north-northwest but late on October 24, the storm began to meander in the South China Sea."
4,"On October 26, Warren drifted west while attaining peak strength."
5,"Two days later, Warren turned back to the east-northeast and away from the Philippines."
6,"A weakened trend began on October 29 as the storm entertained cooler, drier air."
7,"Despite this, the storm's center of circulation remained well-defined until Warren moved ashore in Vietnam on November 1."
8,Warren dissipated the next day.
9,"Offshore the Philippines, the vessel Venus sunk due to rough seas caused by the storm."
10,"As a result of the shipwreck, 29 people were killed."
11,"a total of 174 were rescued, including 96 people that were rescued via a fishing boat."
12,"Nearby, another cargo container ship, the Lorcon 8, sank but all 19 crewmen were rescued."
13,"Across the island chain, 73 people died, 25 due to landslides, while 18 others were injured."
14,"Greater than 10,000 people were directly affected by the typhoon."
15,"Moreover, 740 houses were destroyed, with an additional 891 damaged."
16,"Damage was estimated at $239,000(1984 USD), with $59,000 from crops and $180,000 from infrastructure."
17,"-Meteorological history-
The precursor of Tropical Storm Warren was first noted on October 17 as a poorly organized area of convection over 550 km(340 mi) northeast of Mindanao Island."
18,"Initially, synoptic data suggested that the storm's circulation was broad, ill-defined, and positioned over the monsoon trough."
19,"The disturbance began to encounter lower wind shear, prompting a small increase in organization."
20,"At 15:00 UTC on October 18, a Tropical Cyclone Formation Alert(TCFA) was issued."
21,"The alert was cancelled less than 24 hours later, however, in response to a decrease in the storm's convection, as well as, strong wind shear and its close proximity to land."
22,"Over the next few days, the system moved over the Philippines, disrupting its surface circulation."
23,"Moving west-southwest, the disturbance entered the South China Sea on October 22."
24,"Despite initially remaining poorly organized, conditions aloft became much more conducive for development that evening, and aided by the monsoonal flow, the system developed a well-defined surface circulation."
25,"At 00:00 UTC on October 23, both the Joint Typhoon Warning Center(JTWC) and the Japan Meteorological Agency(JMA) started tracking the system."
26,"The aforementioned circulation was at first exposed from the deep convection, but by 03:00 UTC on October 23, the storm had rapidly become better organized."
27,"Following a further increase in the system's organization, a second TCFA was issued at 11:30 UTC."
28,"Based on a Dvorak estimate of T2.5, the JTWC upgrade the system into a tropical depression at 18:00 UTC, although post-season analysis from the agency suggests that the cyclone was a tropical storm by this time."
29,"Early on October 24, the JMA followed suit and upgraded Warren into a tropical storm."
30,"Also around this time, the Philippine Atmospheric, Geophysical and Astronomical Services Administration(PAGASA) started tracking the storm and assigned it with the local name Reming."
31,"Initially, Tropical Storm Warren drifted north and then north-northwest."
32,"Later on October 24, the center once again became partially exposed from the deep convection."
33,"Thereafter, Warren began to move erratically."
34,"Early on October 25, the JMA classified Warren as a severe tropical storm."
35,"After performing a small cyclonic loop, Warren, still embedded in the monsoon trough, began to drift westward, while a mid-latitude cyclone was located to the cyclone's north."
36,"Later that day, Warren existed PAGASA's area of responsibility."
37,"At 06:00 UTC on October 26, the JTWC designated Warren a typhoon while increasing the intensity of Warren to 120 km/h(75 mph), its maximum intensity."
38,"Meanwhile, the JMA estimates that Warren peaked in intensity, with winds of 115 km/h(70 mph) and a minimum barometric pressure of 980 mbar(29 inHg), an intensity it would remain at for several days."
39,"Starting midday on October 26, Warren stalled out for the next 12 hours, only to drift east-northeast in response to the inflow to Typhoon Vanessa and a trough to its north."
40,"On October 28, after re-entering PASAGA's warning responsibility, Warren slowed and made a cyclonic turn back to the east-northeast as the trough moved to the east of Warren and a subtropical ridge became center to the north of the cyclone."
41,"By October 29, Warren began to expand in size in response to a monsoonal surge of moisture into the South China Sea."
42,"This also caused the storm to inherit cooler, drier air, which prompted weakening while also recurving towards the northeast."
43,"At 00:00 UTC on October 29, the JTWC downgraded Warren into a tropical storm, though the JMA would not follow suit until 36 hours later."
44,"On August 30, the storm exited PASAGA's warning zone."
45,"Thunderstorm activity continued to decrease, and by October 31, the low-level center had become displaced to the convection and the upper-level center."
46,"At 06:00 UTC that day, the JTWC issued the final warning on the cyclone while it was still producing winds of 55 km/h(35 mph)."
47,"Despite this, the storm's center remained well-defined for an additional 24 hours."
48,"The remnants of the storm later crossed the coast of Vietnam, with winds of 55 to 65 km/h(35 to 40 mph)."
49,"Late on November 1, the circulation had become less defined and increasingly difficult to locate, and the JTWC estimated that Warren dissipated the next day."
50,"During the afternoon of November 2, the JMA ceased tracking Warren."
51,"-Impact-
The precursor disturbance to Warren drenched the nations in heavy rains that led to the deaths of 17."
52,"As a result of Warren's turn to the west on October 28, the storm posed a serious threat to the Philippines."
53,"All U.S. Navy and Air Force bases in the region were placed in ""Condition of Readiness I"" early that day."
54,"Although no major damage ultimately occurred on the naval bases, winds of 45 km/h(27 mph) and 222 mm(8.74 in) of rain were recorded at Clark Air Base."
55,"In the province of Bataan, 30 houses were destroyed, which led to 200 people without a home."
56,A family of 13 died after their house was buried in a landslide in Aurora.
57,"Elsewhere, twelve other people died due landslides."
58,"Offshore Marinduque Island, strong waves generated by the storm sunk a 745 t(745,000 kg) vessel, Venus, within three minutes."
