index,sentences
0,The Mangum Fire was a wildfire in Kaibab National Forest in Arizona in the United States.
1,"The fire, which started on June 8, 2020 approximately 16 miles north of the North Rim of Grand Canyon National Park,  burned a total of 71,450 acres(28,915 ha)."
2,"The fire threatened the community of Jacob Lake, Arizona, resulting in its evacuation."
3,"Select highways were closed, including Highway 67, which resulted in closure of the North Rim of the Grand Canyon."
4,"Additionally, areas of the Paria Canyon-Vermilion Cliffs Wilderness were inaccessible due to closures."
5,"Four buildings were destroyed, including two historic cabins."
6,"The exact cause of the fire remains under investigation, however, fire officials have confirmed it was human caused."
7,"-Events-
The Mangum Fire was reported at approximately 3 PM on June 8, 2020 on the Kaibab Plateau near Mangum Camp about 1 3/4 miles north of Big Springs, Arizona in Kaibab National Forest."
8,"By the time fire crews responded, the fire had grown to 70 acres(28 ha)."
9,"Smoke was reported as visible from Fredonia, Arizona, a small town that serves as the gateway to the North Rim of the Grand Canyon."
10,"By the next day, June 9, the fire had grown to an estimated 500 acres(202 ha)."
11,Four hotshot crews and airtankers were called in to fight the fire.
12,"Crews dropped fire retardant on the south side, with the intention of keeping the fire from spreading towards Big Springs."
13,"On June 10, the United States Forest Service(USFS) reported that crews were able to control the fire due to low winds and that dozers were to start creating boundaries in order to contain the fire."
14,Fire managers hoped to contain the fire in areas that had recently burned as part of a prescribed burn.
15,Control efforts led to the fire being at two percent containment by June 11.
16,"However, by the afternoon of June 11, high winds caused the fire to jump containment lines and the fire began moving northeast."
17,The fire destroyed two cabins and two outbuildings at Mangum Camp.
18,"By the evening, the fire had grown to 2,238 acres(906 ha), red flag warnings were in place, and evacuations were ordered for Jacob Lake, Arizona starting June 12."
19,"By the morning of June 13, red flag winds caused the Mangum Fire to grow substantially – to over 10,000 acres(4,047 ha)."
20,"The fire grew by ten miles to the north with embers jumping half a mile ahead of the fire, breaching control lines."
21,Crews created defensible space around structures in Jacob Lake and burn outs to divert the fire from the community.
22,"State Route 89A was closed from Marble Canyon to Fredonia, Arizona and Highway 67 to the Grand Canyon."
23,"The fire jumped State Route 89A that day, moving northeast."
24,"On June 14, the Mangum Fire jumped control lines towards Mangum Springs, Arizona, being fueled by grass, brush and pinyon-juniper."
25,"Two days later, by the morning of June 16, the fire had grown to 47,561 acres(19,247 ha), fueled by sage-grassland, and three percent containment and had crossed onto lands managed by the Bureau of Land Management."
26,"The next day, three homes were evacuated on Houserock Road due to the fire moving northeast towards the area."
27,"Winds from the fire began affecting air quality, with residents in Tuba City, Arizona and areas west of the fire being told to limit outdoor activities if they are sensitive to smoke."
28,"The USFS reported that the historic Jacob Lake Ranger Station was narrowly spared from the fire, burning ""within feet"" of the building."
29,"While the exact cause of the fire remains unknown, officials confirmed on June 20 that the fire was human caused."
30,"The fire began moving east on June 21, with a large smoke plume appearing, requiring further use of air support to fight the growth."
31,"Due to the closure of the Arizona portion of House Rock Valley Road, parts of Paria Canyon-Vermilion Cliffs Wilderness, specifically Coyote Buttes and White Pockets became inaccessible."
32,The fire remains active on the northeast side on the north side of Highway 89A due to hard to reach terrain.
33,"As a result, incident command added more fire crews to fight the fire."
34,"Air support continues, with tankers flying out of St. George Regional Airport."
35,"Due to evacuation orders and threats to power sources in the area, electricity was turned off at North Rim of the Grand Canyon National Park and Jacob Lake."
36,"On June 25, the power was restored."
37,"Additionally, the containment percentage was re-calculated and went from 68 percent to 46 percent."
38,"On June 27, the Wire Pass Fire started on the west side of House Rock Valley Road, burning ""extremely close,"" to the Mangum Fire."
39,"Highway 89A and Highway 67 were reopened on the morning of June 29, 2020 and evacuation orders were lifted for Jacob Lake and White Sage."
40,"Evacuation orders were lifted for the two houses on House Rock Valley Road, however, evacuation warnings were put in place just in case the fire threat changed."
41,"By the start of July, the fire grew in containment to 67 percent."
42,Fire suppression repair began.
43,"As of July 7, the fire has burned 71,450 acres(28,915 ha) and was 88 percent contained."
44,"-Impact-
The Mangum Fire threatened the community of Big Springs, Arizona and the main powerlines which provide electricity to Jacob Lake, Arizona."
45,"Temporary flight restrictions were put in place by June 11, along with stage two fire restrictions, which prohibits campfires, charcoal, or wood fueled fires."
46,"While the exact details are under investigation, the fire was human caused."
47,"The fire caused the entrance to the North Rim of Grand Canyon National Park and lands operated by the Bureau of Land Management, east of Fredonia, to be closed."
48,The fire did not burn in Grand Canyon National Park and the South Rim of the park remained open to visitors.
49,"Due to the closure of House Rock Valley Road, parts of Paria Canyon-Vermilion Cliffs Wilderness, including Coyote Buttes South and White Pockets were made inaccessible."
50,"Smoke was visible from the north and south rims of Grand Canyon National Park, Highway 67, U.S. Route 89A, and the Arizona communities of Jacob Lake, Fredonia, Page, and Utah town of Kanab."
51,"Air quality was impacted in the Arizona towns and cities of Tuba City, Kayenta, and Chinle."
