index,sentences
0,"The 2022 Pacific typhoon season was the third consecutive season to have below average tropical cyclone activity, with twenty-five named storms forming."
1,"Of the tropical storms, ten became typhoons, and three would intensify into super typhoons."
2,"The season saw near-average activity by named storm count, although many of the storms were weak and short-lived, particularly towards the end of the season."
3,This low activity was caused by an unusually strong La Niña that had persisted from 2020.
4,"The season's first named storm, Malakas, developed on April 6, while the last named storm, Pakhar, dissipated on December 12."
5,"The season's first typhoon, Malakas, reached typhoon status on April 12."
6,"The season ran throughout 2022, though most tropical cyclones typically develop between May and October."
7,"Tropical storms Megi and Nalgae were responsible for more than half of the casualties, while typhoons Hinnamnor and Nanmadol both caused $1 billion in damages."
8,The scope of this article is limited to the Pacific Ocean to the north of the equator between 100°E and 180th meridian.
9,"Within the northwestern Pacific Ocean, there are two separate agencies that assign names to tropical cyclones which can often result in a cyclone having two names."
10,"The Japan Meteorological Agency(JMA) named tropical cyclones that were judged to have 10-minute sustained wind speeds of at least 65 km/h(40 mph) anywhere in the basin, whilst the Philippine Atmospheric, Geophysical and Astronomical Services Administration(PAGASA) assigned names to tropical cyclones which moved into or formed as a tropical depression in the Philippine Area of Responsibility(PAR) located between 135°E and 115°E and between 5°N and 25°N regardless of whether or not a tropical cyclone has already been given a name by the JMA."
11,"Tropical depressions that were monitored by the United States' Joint Typhoon Warning Center(JTWC) were given a number with a ""W"" suffix."
12,"-Seasonal forecasts-
During the year, several national meteorological services and scientific agencies forecast how many tropical cyclones, tropical storms, and typhoons will form during a season and/or how many tropical cyclones will affect a particular country."
13,"These agencies included the Tropical Storm Risk(TSR) Consortium of University College London, PAGASA and Taiwan's Central Weather Bureau."
14,"The first forecast was released by PAGASA on December 22, 2021, in their monthly seasonal climate outlook predicting the first half of 2022."
15,"They predicted that only 0–3 tropical cyclones were expected to form or enter the Philippine Area of Responsibility between January and March, while 1–4 tropical cyclones are expected to form between April and June."
16,PAGASA also stated that ongoing La Niña conditions could last until it transitions back into ENSO-neutral conditions by the second quarter of 2022.
17,"On May 5, Tropical Storm Risk(TSR) issued its first forecast for the 2022 season with ongoing La Niña still anticipated until roughly the third quarter of the year, TSR predicted that tropical activity for 2022 will be slightly below average predicting 23 named storms, 13 typhoons and 7 intense typhoons."
18,TSR remained constant with their prediction in their second forecast in July.
19,"On August 9, TSR released their third and final forecast for the season, with the only changes is increasing their typhoon numbers by 14, and decreasing the intense typhoon numbers down to 6."
20,"The ACE Index forecast was significantly lowered to 166, and was based on the then-current index as of early August and the reduction of cyclonic activity in the month of June."
21,"-Seasonal summary-
--Early season activity--
The first system, a minor tropical depression, formed in the South China Sea on January 27 and dissipated shortly after."
22,"In the final week of March, a tropical depression formed west of Palawan and headed for Vietnam, and received the designation of 01W from the Joint Typhoon Warning Center, but the system did not last long and dissipated the next day."
23,"In early April, the systems designated as 02W and 03W formed."
24,"02W went on to become Tropical Storm Malakas, which later intensified into the first tropical storm, and later the first typhoon of the season."
25,"It also received the name Basyang from PAGASA, but only lasted 5 hours inside the Philippine Area of Responsibility."
26,"03W received the name Agaton from PAGASA and first struck Guiuan in Eastern Visayas before eventually moving westward, and later intensifying into Tropical Storm Megi."
27,"Megi stalled through the Leyte Gulf before it made its second landfall over Basey, Samar."
28,"Throughout its track, Megi brought catastrophic flooding and landslides to the country as it remained almost stationary in Leyte Gulf before making landfall, which effectively made it the deadliest tropical cyclone ever recorded in the month of April in the Philippines."
29,"Megi later dissipated on April 13, as Malakas developed into a Category 4-equivalent typhoon."
