index,sentences
0,"Typhoon Nora, known in the Philippines as Super Typhoon Luming, is tied for the fourth-most intense tropical cyclone on record."
1,"Originating from an area of low pressure over the western Pacific, Nora was first identified as a tropical depression on October 2, 1973."
2,"Tracking generally westward, the system gradually intensified, attaining typhoon status the following evening."
3,"After turning northwestward, the typhoon underwent a period of rapid intensification, during which its central pressure decreased by 77 mb(hPa; 2.27 inHg) in 24 hours."
4,"At the end of this phase, Nora peaked with winds of 295 km/h(185 mph) and a pressure of 875 mb(hPa; 25.91 inHg), making it the most-intense tropical cyclone on record(alongside Typhoon Ida in 1958) at the time; however, this pressure has since been tied with Typhoon June, and surpassed by Typhoon Tip and Hurricane Patricia."
5,The typhoon subsequently weakened and turned northwestward as it approached the Philippines.
6,"After brushing Luzon on October 7, the system passed south of Taiwan and ultimately made landfall in China on October 10."
7,"Once onshore, Nora quickly weakened and dissipated the following day."
8,"The Philippines and Taiwan sustained the most extensive losses from Typhoon Nora, with 36 people losing their lives collectively."
9,"In the former, more than 1 million residents were left homeless as high winds and flooding wrecked homes."
10,Damage in the country reached US$2 million(equivalent to $14.2 million in 2024).
11,"In Taiwan, more than 1,000 homes were destroyed and 8,000 people were left homeless."
12,The typhoon was also responsible for several maritime incidents that killed at least four people.
13,"-Meteorological history-
On September 30, a weak surface low developed within the monsoon trough about 195 km(120 mi) south of Yap."
14,"Drifting northwestward, the system gradually organized into a tropical depression by October 2."
15,"Later that day, aircraft reconnaissance revealed the system to have intensified into a tropical storm, at which time it was assigned the name Nora."
16,"The system's movement soon became slow and erratic, with Nora executing a counter-clockwise loop on October 3."
17,"After completing the loop, it attained typhoon status and acquired a temporary northward trajectory."
18,"Due to the cyclone's proximity to the Philippines, the Philippine Atmospheric, Geophysical and Astronomical Services Administration also monitored the storm and assigned it with the local name Luming."
19,"Late on October 4, Nora began to undergo a period of rapid intensification."
20,"Several aircraft reconnaissance missions were flown by the U.S. Air Force 54th Weather Reconnaissance Squadron into the storm between October 5 and 6, documenting the typhoon's dramatic strengthening."
21,"By the evening of October 5, Nora had attained winds in excess of 260 km/h(160 mph), ranking it as a Category 5-equivalent super typhoon on the Saffir–Simpson hurricane scale."
22,"A recon mission into the storm at this time revealed concentric eyewalls, measured at 14 km(9 mi) and 32 km(20 mi)."
23,"Initially, the aircraft was unable to penetrate into the core of the eye due to severe turbulence; however, they were successful after a second attempt."
24,"Once inside the eye, they discovered an almost cloud-free center with ""an amphitheater or bowl-like appearance."""
25,Stratocumulus clouds were suppressed to an unusually low altitude of 1.2 km(0.75 mi).
26,"The core of Nora was exceptionally warm, with temperatures reaching a near-record 30 °C(86 °F) at the 700 mb level."
27,"At 0020 UTC on October 6, a dropsonde released by the reconnaissance team recorded a surface pressure of 877 mb(hPa; 25.91 inHg) just inside the eyewall of the typhoon."
28,"At this time, maximum winds were estimated to have peaked at 295 km/h(185 mph)."
29,"This intensity ranked Nora as the most-intense tropical cyclone on record in the world, alongside Typhoon Ida in 1958."
30,"However, in post-storm analysis, it was noted that since the dropsonde did not record a pressure at the storm's center, Nora was likely slightly stronger than indicated."
31,"Since then, Nora's intensity has been surpassed by three other storms: Typhoon June in 1975, Typhoon Tip in 1979, and Hurricane Patricia in 2015."
32,"Despite the storm's extreme intensity, it quickly began to weaken as it approached the Philippines on October 6."
33,"Within ten hours, the pressure rose to 894 mb(hPa; 26.40 inHg) and later dropped below Category 5 status."
