index,sentences
0,"Typhoon Dot, known in the Philippines as Super Typhoon Saling, was the strongest storm of the 1985 season."
1,Dot originated from a small area of thunderstorm activity in early to mid October.
2,"The system was first classified on October 11, and steadily intensified over the next few days."
3,"Dot attained typhoon strength on October 15, and subsequently entered a period of explosive deepening, which was not anticipated by forecasters."
4,"The next day the intensification rate slowed, but that evening, Dot attained its maximum intensify."
5,"A steady weakening trend began on October 17, though the system maintained typhoon intensity through the passage of the Philippines."
6,"After entering the South China Sea late on October 18, Dot briefly re-intensified, only to weaken as it approached Vietnam."
7,"On October 21, Dot struck Vietnam while still a typhoon, but dissipated the next day over the high terrain of the nation."
8,"Although damage across the Philippines was less than initially expected, the typhoon lashed the nation with heavy rains."
9,Province of Nueva Ecija suffered the worst effects from Dot.
10,"There, 500,000 acres(200,000 ha) of crops and 90% of all buildings were damaged."
11,"In Cabanatuan, 2,500 homes and 90% of structures were destroyed."
12,"Overall, 42 towns were flooded, forcing a total of 125,000 people to flee their homes, 35,000 of which were homeless."
13,"Furthermore, 52,933 houses were leveled while an additional 200,450 were damaged."
14,"Nationwide, 24 were hurt."
15,"While tracking through the South China Sea, Dot passed through Hainan Island."
16,"There, two casualties occurred while 34 others suffered injuries."
17,"Across the island, over 2,300 dwellings were destroyed."
18,"In all, Dot was responsible for 90 deaths and $104.9 million(1985 USD) in damage."
19,"-Meteorological history-
Following the extratropical transition of Typhoon Brenda on October 5, a mid-level subtropical ridge became centered over the northwestern Pacific, which resulted in an absence of the typical southwesterly monsoon flow typically seen during the autumn."
20,Satellite imagery first detected an area of convection roughly 280 km(170 mi) southeast of Ponape on October 11.
21,"At 1200 UTC, the Japan Meteorological Agency(JMA) first identified the system."
22,"The next day, the storm's outflow became better defined as the storm tracked west-northwest."
23,"On October 13, wind shear began to decrease, and the cyclone developed a well-defined circulation."
24,"Based on this, the Joint Typhoon Warning Center(JTWC) upgraded the system into Tropical Storm Dot."
25,"That evening, the JMA followed suit."
26,"The newly upgraded Dot was situated in an area of strong easterly winds, and thus the JTWC correctly predicted to the system to continue west-northwest, despite forecasts from various tropical cyclone forecast models that showed otherwise."
27,"Dot steadily strengthened during this period, and midday on October 14, the JMA classified Dot as a severe tropical storm."
28,"Several hours later, the JTWC upgraded Dot into a typhoon, with the JMA following early on October 15."
29,"Around this time, the Philippine Atmospheric, Geophysical and Astronomical Services Administration(PAGASA) also monitored the storm and assigned it with the local name Saling."
30,"Shortly after attaining typhoon intensity, Dot entered a period of explosive intensification."
31,"However, this was not expected by forecasters at the JTWC nor the forecast models due to the presence of dry air."
32,"At 0600 UTC on October 15, the JTWC revised the intensity to 165 km/h(105 mph), equivalent to a mid-level Category 2 hurricane on the United States–based Saffir-Simpson Hurricane Wind Scale(SSHWS)."
33,"That evening, the JMA increased the intensity of Dot to 165 km/h(105 mph), making it the strongest tropical cyclone of the season."
34,"At 2300 UTC on October 15, Hurricane Hunters measured a minimum barometric pressure of 906 mbar(26.8 inHg), a drop of 63 mbar(1.9 inHg) over the previous 23 hours, equal to a drop 2.8 mbar(0.083 inHg) per hour."
35,"This rate exceeded the threshold of explosive intensification, which according to the JTWC, is 2.5 mbar(0.074 inHg) per hour."
36,"Based on the aforementioned aircraft reports, the JTWC increased the intensity to 260 km/h(160 mph) at 0000 UTC on October 16."
37,"By this time, Dot had developed a well-defined eye surrounded by very cold cloud tops."
38,"However, the JTWC also noted that both the storm's radius of maximum winds and central dense overcast were unusually small."
39,"By October 16, Dot's rate of deepening had leveled off."
40,"At midday, the JTWC estimated that Dot attained peak intensity of 280 km/h(175 mph) while the JMA placed the storm's wind speed at 220 km/h(135 mph)."
41,"After maintaining this intensity until the morning of October 17, Dot started a gradual weakening trend while passing directly over Samar Island and encountering increased wind shear."
42,"Around this time, radar imagery showed that Dot displayed a small pinhole eye 5 to 8 km(3.1 to 5.0 mi) in diameter."
43,"On the afternoon of October 18, the typhoon made landfall along southern Luzon."
44,"At this time, the JTWC reported an intensity of 205 km/h(125 mph) and the JMA assigned the storm's intensity at 165 km/h(105 mph)."
45,"That evening, Dot re-emerged into the South China Sea while still at typhoon intensity."
46,"Continuing west-northwest, Dot quickly became better organized."
47,"According to the JTWC, Dot reaches its secondary peak intensity of 165 km/h(105 mph) midday on October 20 while situated roughly 550 km(340 mi) south-southwest of Hong Kong."
48,"Meanwhile, the JMA raised the storm's intensity to 140 km/h(85 mph)."
49,"Also around this time, the typhoon exited PAGASA's warning zone."
50,"After brushing Hainan Island, Dot resumed weakening."
51,"Early on October 21, Dot moved ashore in northern Vietnam, around 240 km(150 mi) south of Hanoi."
52,"At the time of its second landfall, the JTWC estimate Dot's intensity at 145 km/h(90 mph), while the JMA estimate was lower, at 110 km/h(70 mph)."
53,"Land interaction with the high terrain of the nation resulted in rapid weakening, and by 0000 UTC October 22, the JTWC ceased tracking Dot."
54,The JMA followed suit 12 hours later.
55,"-Preparations, impact and aftermath-
Due to the impending threat of Dot, storm signals were raised along the north and central Philippines."
