index,sentences
0,Hurricane Cleo was the strongest tropical cyclone of the 1964 Atlantic hurricane season.
1,"It was the third named storm, first hurricane, and first major hurricane of the season."
2,Cleo was one of the longest-lived storms of the season.
3,"This compact yet powerful hurricane travelled through the Caribbean Sea and later hit Florida before moving offshore Georgia into the Carolinas, killing 156 people and causing roughly $187 million in damage."
4,"Major damage was seen as far north as east-central Florida, with the heaviest rains falling along the immediate coast of the Southeast United States into southeast Virginia."
5,"-Meteorological history-
A tropical wave that exited the coast of Africa on August 15, 1964, moved westward, not organizing into a tropical depression until around 890 miles(1,430 km) east of Barbados on August 20–as reported by a Navy reconnaissance plane."
6,"It continued west-northwestward, quickly strengthening to a hurricane the next day with a minimum central pressure of 993 mb."
7,"Early in the afternoon of August 22, Cleo crossed Guadeloupe as a 125 mph(201 km/h) Category 3 hurricane."
8,The hurricane continued to strengthen as it moved through the Caribbean Sea and reached its peak intensity of 150 mph(240 km/h) on August 23 while south of the Dominican Republic.
9,"It maintained that intensity for 18 hours, bringing heavy rain and winds to Hispaniola."
10,"As Cleo passed south of Haiti on August 24, it veered northward momentarily, enough to move on to the Southwest Peninsula of Haiti."
11,"The circulation of the hurricane was greatly disrupted by the mountainous terrain of the island, quickly weakening the hurricane."
12,Cleo weakened to a Category 1 hurricane before hitting southern Cuba on August 26.
13,It crossed the island quickly.
14,"Shortly after emerging from the north coast of Cuba, Cleo restrengthened to a hurricane, having weakened to a tropical storm while over Cuba."
15,"Cleo quickly intensified to a 110 mph(180 km/h) Category 2 hurricane before hitting the Miami, Florida area on August 27."
16,It weakened to a tropical storm while over Florida later that day.
17,"The center moved offshore between Jacksonville and St. Augustine, Florida, before moving back onshore near Savannah, Georgia on August 29 without any increase in intensity."
18,Its northward path along the Florida coast was unusual for the month of August.
19,"Cleo continued to weaken as it moved through the Carolinas, drifting through as a tropical depression."
20,"After bringing heavy rain through the area, Cleo exited into the Atlantic Ocean near Norfolk, Virginia, and quickly intensified to a tropical storm again on September 1."
21,"The following day, Cleo became a hurricane again, but it remained well offshore and did not cause any further damage."
22,Cleo was last noted on September 5 northeast of Newfoundland.
23,"-Preparation-
Early on August 21 hurricane warnings were in effect for Barbados and the Windward Islands."
24,"On August 22 hurricane warnings were in effect for Puerto Rico and the Virgin Islands, with hurricane watches in effect for Haiti and the Dominican Republic."
25,"By August 23, hurricane watches remained in effect for Haiti and the Dominican Republic."
26,Hurricane warnings were issued for Jamaica on August 24.
27,"By August 26 a hurricane watch had been raised from Key Largo, Florida to West Palm Beach, Florida."
28,"In advance of Cleo, the second stage of the Titan II/Gemini 2 launch vehicle was taken down and stored in a hangar on August 26 to protect it from the storm."
29,"Early on August 27, hurricane warnings extended northward to Cape Kennedy, Florida with gale warnings northward to Daytona Beach, Florida."
30,"Hurricane warnings were in effect northward to Brunswick, Georgia early on August 28 with a hurricane watch in effect between Brunswick, Georgia and Charleston, South Carolina."
31,The hurricane watch for portions of the Georgia and South Carolina coasts continued into August 29.
32,"-Impact-
--Guadeloupe--
Official reports from Guadeloupe indicated 14 dead, 40 injured, 1,000 homes destroyed and extensive damage to the island's infrastructure."
33,The hurricane devastated sugar and banana plantations.
34,One C-124 aircraft delivered seven tons of relief supplies to the island.
35,"--Greater Antilles--
Moderate to heavy rains fell across Puerto Rico, peaking at 4.95 inches(126 mm) at Matrullas Dam."
36,"The outer bands of Cleo produced peak sustained winds of 52 mph(84 km/h) at Point Tuna, Puerto Rico."
37,"Offshore Puerto Rico on its initial penetration of Cleo on August 23, a Lockheed WC-121N Super Constellation used as a reconnaissance aircraft experienced its port wing tip fuel tank and portion of wing torn away by extreme updraft turbulence, which injured six of its crew."
38,"While trying to exit the storm, the starboard tip tank and larger portion of wing were torn away by extreme down draft turbulence."
39,The aircraft was damaged beyond repair.
40,"Cleo led to the wettest known 24‑hour period recorded for any site within the Dominican Republic for any month, with 19.99 inches(508 mm) falling at Polo."
41,"Les Cayes, Haiti was leveled as the storm struck the town."
42,The aircraft carrier U.S.S. Boxer arrived off the coast of Hispaniola on August 29 to provide medical aid and evacuation services to those in the worst impacted areas of Haiti and the Dominican Republic.
43,Damage in Cuba was minimal because the hurricane had weakened and moved through quickly.
44,"--Florida--
The hurricane was the first to directly strike Miami since Hurricane King in the 1950 season."
45,"Cleo intensified rapidly just prior to landfall, bringing sustained winds of 100–105 mph(161–169 km/h) with gusts to 135 mph(217 km/h) to the Miami area, due to moving over water temperatures of 30 to 32 degrees Celsius and its compact size."
46,Lightning was observed within the eyewall at the National Hurricane Center.
47,The pressure fell to 967.6 mb(28.57 inches) in North Miami.
48,"Major damage was constrained to a 20–35 miles(32–56 km) wide strip from Miami to Melbourne,  in the form of broken glass, interior flooding, uprooted trees, overturned aircraft, power failures, and agriculture."
49,"Cleo cut power to 620,000 homes and businesses in southeast Florida."
50,In Miami Shores the electricity was out for five days.
51,At least two dozen fires blazed across Miami.
52,About a quarter of the grapefruit crop was lost within the Indian River citrus producing region.
53,The storm surge reached 4–6 feet(1.2–1.8 m) between Miami and Pompano Beach.
54,The highest rainfall total measured within Florida was 9.37 inches(238 mm) at Stuart.
55,The Sebastian River Baptist Church had its roof torn off during the cyclone.
56,Minor damage occurred north of Melbourne.
57,"Heavy rains fell along the east coast of the state, along and east of its track."
58,Three tornadoes were reported with the storm within the state borders.
59,"Cleo caused the Fort Lauderdale News, one of South Florida's biggest newspapers, to miss publishing, the only time that happened in its history."
60,"Storyland, a popular children's theme park in Pompano Beach, was destroyed and never rebuilt."
61,A disaster declaration for Florida was made on September 8.
62,Florida Atlantic University's grand opening to students was delayed six days due to Cleo.
63,"--Southeast United States--
Heavy rains spread up along the Georgia coast into the Carolinas and southern Virginia in association with the weakening tropical storm."
64,Interaction with a frontal boundary to its north led to significant rains across extreme southeast Virginia to the left of its track exceeding 14 inches(360 mm) in the Norfolk metropolitan area.
65,This helped lead to double the average rainfall for the month of September for southeast Virginia.
66,"Seven tornadoes were reported within South Carolina, while North Carolina witnessed three tornado touchdowns."
67,"--Retirement--
The name Cleo was later retired by the Weather Bureau."
68,It was replaced with Candy for the 1968 season.
69,"-Aftermath-
After surviving Cleo's wrath in the Bahamas, a survivor came up with the idea of a floating hospital designed to help out areas after a catastrophe."
70,"A husband-wife pair who survived Cleo bought a retired luxury liner for such a purpose 14 years later, and it was put into service in 1982."
71,"Virginia Beach, Virginia fought to build a drainage canal to help drain the Lynnhaven flood zone after Cleo's flooding rains struck the region."
72,"Over the objection of those in North Carolina, the canal was built."
73,"The result of the creation of this canal was an increase in salinity of nearly fivefold from pre-canal levels, which decimated aquatic vegetation in Currituck Sound by 1998."
74,"As a result, black bass disappeared from Currituck Sound."
