index,sentences
0,"Severe Tropical Cyclone Debbie in 2017 was the strongest tropical cyclone to strike Queensland since Marcia in 2015, and was the costliest tropical cyclone in Australia since Yasi in 2011."
1,"Forming as a tropical low on 23 March, the low gradually intensified into a named tropical cyclone on 25 March."
2,"After steadily strengthening offshore to a Category 4 system, Debbie eventually made landfall near Airlie Beach, at 12:40 AEST on 28 March."
3,"Afterwards, Debbie rapidly weakened into a tropical low by late 28 March, but continued to travel south, causing significant damage and flooding in the populous areas of South East Queensland and Northern Rivers."
4,"In total, the storm caused A$3.5 billion(US$2.67 billion) in damage and fourteen deaths across Australia, primarily as a result of extreme flooding."
5,This makes Debbie the deadliest cyclone to hit Australia since Fifi in 1991.
6,"-Meteorological history-
On 22 March 2017, a well-defined but weak area of low pressure developed over the Coral Sea, near the Louisiade Archipelago of Papua New Guinea."
7,Strong wind shear aloft kept the accompanying convection poorly organised and displaced west of the surface circulation.
8,"With environmental conditions forecast to improve and favour cyclogenesis, the Australian Bureau of Meteorology's(BOM) Tropical Cyclone Warning Centre in Brisbane classified the system as a tropical low on 23 March."
9,"Throughout the following day, decreasing shear enabled convection to wrap around the low; however, convective activity remained largely transient."
10,A mid-level ridge to the east and an approaching trough over the Tasman Sea steered the low generally south.
11,High sea surface temperatures of 29–30 °C(84–86 °F) and excellent dual-channel outflow fuelled rapid consolidation on 24 March.
12,"This prompted the United States-based Joint Typhoon Warning Center(JTWC) to issue a Tropical Cyclone Formation Alert, indicating the system was likely to acquire gale-force winds within 24 hours."
13,"A scatterometer pass at 11:56 UTC revealed surface winds of up to 75 km/h(47 mph) and subsequent satellite intensity estimates supported gale-intensity, and the JTWC accordingly classified the system as Tropical Cyclone 13P by 21:00 UTC."
14,"With exceptionally favourable environmental conditions ahead of the storm, the agency noted a high probability for rapid deepening before landfall in Queensland."
15,"The BOM followed suit soon thereafter, classifying the system as a Category 1 tropical cyclone on the Australian cyclone intensity scale at 00:00 UTC on 25 March."
16,"Concurrently, they assigned it the name Debbie."
17,"The cyclone continued to track generally southwards, developing into a Category 2 cyclone later that day."
18,"After attaining that strength, Debbie assumed a generally southwestwards track—a track it would maintain, with minor fluctuations, until about 14 hours after landfall."
19,"After a day-long period of arrested development, environmental conditions became highly favourable for renewed intensification."
20,"Beginning early on 27 March, Debbie strengthened rapidly from Category 2 to a Category 4 severe tropical cyclone in just 12 hours, and achieving peak sustained winds of 175 km/h(109 mph) and a minimum pressure of 949 hPa(28.02 inHg)."
21,"After that, the Dvorak intensity given that the storm weakened slightly."
22,"Debbie passed over the Whitsunday Islands in the morning of 28 March local time with winds of 165 km/h(103 mph), still at Category 4 intensity."
23,"Nonetheless, the cyclone weakened to Category 3 before making landfall in Airlie Beach at 02:40 UTC with winds of 150 km/h(93 mph)."
24,"Following landfall, Debbie began to weaken steadily while interacting with North Queensland's rugged terrain."
25,The cyclone weakened below severe tropical cyclone status while passing Collinsville at 12:00 UTC on 28 March.
26,"The system was downgraded to Category 1 in the early hours of 29 March local time, and then weakened further to a tropical low six few hours afterwards."
27,"The tropical low then executed a long turn to the southeast, and proceeded towards South East Queensland, moving roughly parallel to the coast."
28,"The remnants of Debbie brought heavy rainfall—torrential rains in many areas—that resulted in flooding in large parts of the land areas across which it tracked, before moving out over the Pacific Ocean on Friday 31 March."
29,"-Preparations-
Major storm surge was seen as one of the most dangerous factors associated with the approaching cyclone."
30,"With the storm potentially coinciding with high tide, it was estimated that water rise in some areas could potentially exceed 7 m(23 ft)."
31,"Residents in low-lying areas across Bowen, Proserpine and Airlie Beach were ordered to evacuate their homes."
32,"Late on 27 March, just over 12 hours prior to landfall, 25,000 residents in low-lying areas of Mackay were ordered to evacuate."
33,"Approximately 5,500 people in the Bowen area were also urged to leave."
34,"Across Queensland, more than 400 schools and education centres were closed."
35,"All flights at Townsville Airport, Proserpine/Whitsunday Coast Airport, Mackay Airport, Hamilton Island Airport and Moranbah Airport were cancelled from 27 March, and Queensland Rail suspended train services between Rockhampton and Townsville."
36,"North Queensland Bulk Ports closed the ports at Mackay, Abbot Point and Hay Point."
37,"A total of 1,000 emergency personnel and more than 200 Energex workers were deployed to the region to assist with Ergon Energy's preparations and clean up operations."
