index,sentences
0,The 1925 Florida tropical storm was the deadliest tropical cyclone to impact the United States that did not become a hurricane.
1,"The fourth and final storm of the season, it formed as a tropical depression on November 27 near the Yucatán Peninsula, the system initially tracked southeastward before turning north as it gradually intensified."
2,"After skirting western Cuba on November 30, the storm reached peak winds of 65 mph(105 km/h) before striking central Florida on December 1."
3,"Within hours, the system transitioned into an extratropical cyclone and emerged into the Atlantic Ocean."
4,"The system moved onshore once more on December 2 in North Carolina before turning east, away from the United States."
5,"On December 5, the system is presumed to have dissipated offshore."
6,"Throughout the system's existence, it was responsible for 73 fatalities, most of which resulted from offshore incidents."
7,"The worst loss of life took place off East Coast, where the 30 crewmen of the American SS Cotopaxi drowned."
8,"Property damage amounted to $3 million, $1 million of which was in Jacksonville."
9,"-Meteorological history-
The 1925 Florida tropical storm was first identified on November 27, 1925 as a tropical depression situated to the southeast of the Yucatán Peninsula, nearly a month after the official end of the hurricane season."
10,"Situated over 80 °F(27 °C) waters, the system slowly intensified, attaining tropical storm status roughly 12 hours after forming, as it drifted towards the southeast before abruptly turning north-northwestward."
11,"Throughout November 30, the storm quickly strengthened as it brushed the western tip of Cuba with winds of 50 mph(85 km/h)."
12,"Once in the Gulf of Mexico, the storm turned northeastward and intensified to peak winds of 65 mph(105 km/h)."
13,The lowest known barometric pressure attained by the storm was 995 mbar(hPa; 29.38 inHg) as it moved inland.
14,"Within hours of reaching this strength, the storm made landfall just south of Fort Myers, Florida early on December 1 as it began to transition into an extratropical cyclone."
15,"The storm was originally thought to have moved ashore as a minimal hurricane, thus becoming the latest-landfalling hurricane in United States history."
16,"However, a reanalysis in 2011 lowered the peak winds."
17,"While crossing the Florida peninsula, the storm briefly weakened as it completed its transition; however, once back over water, it re-intensified."
18,"Off the coast of The Carolinas, the former tropical storm became a large and powerful extratropical cyclone, attaining peak winds of 90 mph(140 km/h) along with a pressure of 979 mbar(hPa; 28.91 inHg), measured by the USS Patoka."
19,"Gale-force winds extended to at least New Jersey, where winds of 70 mph(110 km/h) were recorded."
20,"Throughout December 2, the storm gradually slowed as it tracked roughly parallel to the East Coast."
21,"Later that day, the system moved onshore again, this time between Wilmington and Cape Hatteras, with winds equivalent to a minimal hurricane."
22,A strong area of high pressure located over the Canadian Maritimes caused the system to turn towards the east-southeast.
23,"Over the following few days, the storm gradually weakened as it moved away from North Carolina."
24,"By December 5, the storm was no longer identifiable and is presumed to have dissipated offshore."
25,"However, a monthly weather review published in 1925 that documented the system indicated that the cyclone continued towards the east, eventually impacting Bermuda and the Azores."
26,"Later analysis in 2009 concluded that a separate extratropical low, which formed near the remnants of the storm, was responsible for inclement weather in both areas."
27,"-Impact-
From November 28 to November 30, the storm brought light rains to most of eastern Cuba."
28,"Although the cyclone had tropical storm-force winds at the time, the highest recorded wind in Cuba was 12 mph(18 km/h) in Havana and only 0.22 in(5.58 mm) of rain fell in the city."
29,"The Swan Islands, off the northern coast of Honduras, recorded 2.36 in(59.94 mm) of precipitation during a three-day span."
30,"--United States--
During its passage through Florida, the storm produced torrential rain over coastal cities, peaking in Miami at 14.08 in(358 mm)."
31,The storm caused significant property and crop damage along the Gulf Coast of Florida.
32,"Trees, power lines, and telegraph wires were knocked down by high winds along the Suwannee River."
33,Communication throughout southern Florida was severed as miles of telegraph wires were downed during the evening of November 30.
34,"Structures previously considered safe from storms due to their location over 100 ft(30.4 m) inland sustained significant damage, probably from storm surge."
35,Beaches along the Atlantic coast also sustained considerable damages from the storm.
36,Four people were killed near Tampa in two separate incidents.
37,"The first occurred when a house collapsed on three men, pinning them to the ground."
38,The second incident occurred after a woman ran outside her home and was struck by a tree limb.
39,At least 12 workmen were killed and 38 others injured after the bunkhouse they were sleeping in collapsed due to high winds.
40,"The facility in which they were working in also sustained $200,000 in damage from a fire ignited by the cyclone."
41,"Throughout Florida, property loses were estimated at $3 million, with $1 million in Jacksonville alone."
42,"Damages to the citrus industry  were also significant, with total losses exceeding $600,000."
43,"Losses in Miami amounted to $250,000 as up to 2 ft(0.61 m) inundated the city for more than two days."
44,Shipping incidents resulting from the storm caused several deaths.
45,"A schooner carrying seven people sunk, killing all its occupants."
46,"A tug boat sank off the coast of Mobile, Alabama while towing a lumber barge; the fate of the crew is unknown."
47,"A ship named the SS Cotopaxi sank between Charleston, South Carolina and the northern coast of Cuba, with all 30 crew members lost."
48,"Near Daytona Beach, a vessel carrying 2,000 cases of liquor sank along with all six crewmen."
49,"The last incident, involving a yacht, occurred off the coast of Georgia."
50,"The ship sank near Savannah, Georgia with the 12 crew members drowning."
51,The total loss of life at sea was at least 55.
52,Shipping throughout the East Coast was crippled by the storm as vessels were forced to seek shelter at port.
