index,sentences
0,"Hurricane Fiona was a large, powerful, and destructive tropical cyclone in mid-to-late September 2022."
1,"The storm affected many Caribbean countries, Bermuda, and Atlantic Canada."
2,"It caused at least 29 deaths and 3 billion US dollars in damages across 7 countries, with the majority of deaths and damage occurring in Puerto Rico."
3,"It was the most intense post-tropical cyclone to hit Canada on record, and also the costliest cyclone to hit Canada until this record was broken by Debby in 2024."
4,"It was the sixth named storm, third hurricane and first major hurricane of the 2022 Atlantic hurricane season."
5,"Fiona developed from a tropical wave that emerged from West Africa, before developing into a tropical depression east of the Leeward Islands on September 14."
6,"Though under the influence of moderate to strong wind shear, the system was able to strengthen, becoming Tropical Storm Fiona later that same day."
7,"On September 16, Fiona passed over Guadeloupe and entered the Caribbean Sea, where atmospheric conditions improved, and strengthened into a hurricane as it approached Puerto Rico two days later."
8,"A few hours afterward, the eye of Fiona made landfall along the southwestern coast of Puerto Rico, near Punta Tocon, between the municipalities of Lajas and Cabo Rojo."
9,"The hurricane made landfall in the Dominican Republic shortly thereafter, and then strengthened into the first major hurricane of the season."
10,"As the storm slowly moved through the Turks and Caicos, it continued to strengthen and reached Category 4 status the following day, while accelerating north."
11,The storm reached peak 1-minute sustained winds of 140 mph(220 km/h) and a minimum pressure of 931 mbar(27.49 inHg).
12,"After passing Bermuda and weakening to Category 3 intensity, Fiona quickly transitioned into a large and powerful extratropical cyclone and struck Nova Scotia with sustained winds of 100 mph(155 km/h) early on September 24."
13,Post-tropical Fiona then quickly weakened as it moved through the Gulf of St. Lawrence and over the southeastern Labrador Peninsula.
14,The remnants then dissipated over the Labrador Sea near the southwest coast of Greenland on September 27.
15,"Guadeloupe received near-record rainfall, leaving 40% of the population without water for a few days."
16,"Puerto Rico suffered from the worst flooding since Hurricane Maria of 2017, and an island-wide blackout occurred."
17,"A third of the territory's population was left without water, and at least 25 people died."
18,"In the Dominican Republic and the Turks and Caicos, the islands were pounded by heavy rainfall and strong winds, causing flooding and blackouts."
19,Fiona was the strongest cyclone on record to make landfall in Canada based on atmospheric pressure and was one of the wettest ever recorded in the country as well.
20,"-Meteorological history-
Early on September 12, 2022, the NHC began to monitor a tropical wave over the central tropical Atlantic for gradual development, though environmental conditions for development were assessed as only marginally favorable."
21,"Even so, shower and thunderstorm activity within the disturbance began to become more concentrated later that same day, then increased and became better organized during the next day."
22,"The circulation associated with the system became more defined and persisted overnight and into the morning of September 14, attaining sufficient organization to designated as Tropical Depression Seven later that day."
23,"Despite the continued effects of moderate westerly shear and dry mid-level air flow, new satellite imagery indicated the depression had strengthened, thus at 01:45 UTC on September 15, it became Tropical Storm Fiona."
24,"The storm passed over Guadeloupe with 50 mph(45 kn; 80 km/h) winds on September 16, as it entered the eastern Caribbean."
25,"Early on September 18, the storm strengthened into a hurricane as it approached Puerto Rico."
26,"A few hours later, the eye of Fiona made landfall along the southwestern coast of Puerto Rico near Punta Tocon between the municipalities of Lajas and Cabo Rojo at 19:20 UTC on September 18, with maximum sustained winds of 85 miles per hour(135 km/h) and a minimum central pressure of 986 mbar(29.12 inHg)."
27,"The storm emerged over the Mona Passage and strengthened slightly further before making landfall in the Dominican Republic near Boca de Yuma around 07:30 UTC the next morning, with maximum sustained winds of 80 knots(90 mph; 150 km/h) and a minimum central pressure of 977 mbar(28.85 inHg)."
28,"Fiona weakened slightly over land, but after emerging off the northern coast of the Dominican Republic and back over the Atlantic Ocean, it began to intensify again, reaching Category 2 intensity at 21:00 UTC on September 19."
29,"Fiona then reached Category 3 intensity at 06:00 UTC the next morning, becoming the first major hurricane of the season."
30,Gradual strengthening continued and Fiona became a Category 4 hurricane at 06:00 UTC September 21.
31,"By 00:00 UTC on September 23, Fiona attained a minimum central pressure of 931 mbar(27.5 inHg)(its lowest pressure while a tropical cyclone) at 30.8°N, the lowest such value at this latitude over the North Atlantic Ocean since at least 1979."
32,"Fiona then weakened slightly, dropping to Category 3 status at 09:00 UTC, but restrengthened back to Category 4 strength six hours later; at that time, with a central pressure of 936 mbar(27.6 inHg) or lower, the storm was also the most intense Category 4 Atlantic hurricane on record at such a northerly latitude."
