,sentences
0,"Extremely Severe Cyclonic Storm Giri()(IMD designation: BOB 04, JTWC designation 04B, also known as Cyclone Giri) was a powerful tropical cyclone in terms of 1-minute sustained wind speed which caused catastrophic damage in parts of Myanmar in late October 2010."
1,"Originating from an area of low pressure over the Bay of Bengal on October 19, the system began as a weak depression 250 km(155 mi) south of Myanmar."
2,"Over the following few days, the depression underwent explosive intensification, reaching its peak intensity with winds of 195 km/h(120 mph 3-minute sustained) on October 22."
3,"Cyclone Giri made landfall roughly 50 km(31 mi) northwest of Kyaukpyu, shortly after peaking."
4,"Within hours of moving onshore, the system had substantially weakened."
5,"By the following day, Giri had degenerated into a tropical depression and the final advisory was issued on the storm."
6,"Unlike during Cyclone Nargis in 2008, the Government of Myanmar took steps to ensure the safety of residents in the path of Cyclone Giri."
7,"An estimated 53,000 are believed to have evacuated Kyaukphyu before the arrival of the storm."
8,"Throughout central Myanmar, at least 157 people are known to have been killed by Giri."
9,"Thousands of structures near where the storm made landfall were destroyed, leaving more than 70,000 people homeless."
10,An international relief effort began shortly after the storm passed to assist survivors of the storm.
11,"Local and foreign media initially criticized the Myanmar government for not giving residents enough warning of the storm and then for keeping quiet on the situation, but the focus later shifted to the loss of life and relief efforts."
12,"-Meteorological history-
Cyclone Giri was first identified by the India Meteorological Department(IMD) as an area of low pressure over the Bay of Bengal on October 19."
13,"Early on October 20, the system was classified as a depression and given the name BOB 04; and at that time, the system was situated roughly 250 km(155 mi) southwest of Sittwe, Myanmar."
14,Continued development took place as convection consolidated around the system and banding features formed along the western side of the low.
15,"As the depression was situated in an area of weak wind shear, further development was anticipated over the following days."
16,"Early on October 21, the IMD upgraded the system to a deep depression and expected it to further intensify into a cyclonic storm within 24 hours."
17,"Shortly thereafter, the Joint Typhoon Warning Center(JTWC) issued their first advisory on the depression, classifying it as Tropical Cyclone 04B. The system rapidly developed throughout the day on October 21, developing an eye embedded within deep convection."
18,"In response to a near-equatorial ridge to the south, the system slowly tracked towards the northeast, placing Myanmar within its path."
19,"Around 0600 UTC, the IMD upgraded the system to a cyclonic storm, assigning it the name ""Giri""."
20,"Tracking over an area of high sea surface temperatures, rapid intensification ensued during the latter half of October 21."
21,"Following the development of very intense convection, with estimated cloud top temperatures between −70 and −80 °C(−94 and −112 °F), Giri strengthened into a severe cyclonic storm, having sustained winds of at least 95 km/h(60 mph 3-minute sustained)."
22,"Around 1800 UTC, the JTWC estimated that the system intensified into a Category 1 equivalent cyclone on the Saffir–Simpson hurricane scale."
