index,sentences
0,"The 2005 Atlantic hurricane season was a record breaking, devastating and deadly Atlantic hurricane season."
1,"It is the second-costliest hurricane season, just behind the 2017 season."
2,"It featured 28 tropical and subtropical storms, which was the most recorded in a hurricane season until the 2020 season."
3,"The United States National Hurricane Center named 27 storms, exhausting the annual pre-designated list, requiring the use of six Greek letter names, and adding an additional unnamed subtropical storm during a post-season re-analysis."
4,"A record 15 storms attained hurricane status, with maximum sustained winds of at least 74 miles per hour(119 km/h)."
5,"Of those, a record seven became major hurricanes, rated Category 3 or higher on the Saffir–Simpson scale."
6,"Four storms of this season became Category 5 hurricanes, the most of any season on record."
7,"The four Category 5 hurricanes during the season were: Emily, Katrina, Rita, and Wilma."
8,"In July, Emily reached peak intensity in the Caribbean Sea, becoming the first Category 5 hurricane of the season, later weakening and striking Mexico twice."
9,"It was the first Category 5 hurricane recorded in the month of July and was the earliest-forming Category 5 hurricane on record, until Hurricane Beryl surpassed the record in July 2024."
10,"In August, Katrina reached peak winds in the Gulf of Mexico but weakened by the time it struck the U.S. states of Louisiana and Mississippi."
11,"The most devastating effects of the season were felt on the Gulf Coast of the United States, where Katrina's storm surge crippled New Orleans, Louisiana, for weeks and devastated the Mississippi coastline."
12,"Katrina became the costliest U.S. hurricane, leaving $125 billion in damage and 1,392 deaths."
13,"Rita followed in September, reaching peak intensity in the Gulf of Mexico before weakening and hitting near the border of Texas and Louisiana."
14,"The season's strongest hurricane, Wilma, became the most intense Atlantic hurricane on record, as measured by barometric pressure."
15,"Lasting for ten days in October, Wilma moved over Cozumel, the Yucatán Peninsula, and Florida, causing over $22 billion in damage and 52 deaths."
16,The season's impact was widespread and catastrophic.
17,"Its storms caused an estimated 3,468 deaths and approximately $171.7 billion in damage."
18,"It was the costliest season on record at the time, until its record was surpassed 12 years later."
19,"It also produced the second-highest accumulated cyclone energy(ACE) in the Atlantic basin, only behind the 1933 season."
20,"The season officially began on June 1, 2005, and the first storm – Arlene – developed on June 8."
21,Hurricane Dennis in July inflicted heavy damage to Cuba.
22,"Hurricane Stan in October was part of a broader weather system that killed 1,673 people and caused $3.96 billion in damage to eastern Mexico and Central America, with Guatemala hit the hardest."
23,"The final storm – Zeta – formed in late December and lasted until January 6, 2006 – the latest of any season, tied with 1954–55."
