index,sentences
0,"Hurricane Charley was the second hurricane to threaten the East Coast of the United States within a year's timeframe, after Hurricane Gloria of 1985."
1,"The third tropical storm and second hurricane of the season, Charley formed as a subtropical low on August 13 along the Florida panhandle."
2,"After moving off the coast of South Carolina, the system transitioned into a tropical cyclone and intensified into a tropical storm on August 15."
3,Charley later attained hurricane status before moving across eastern North Carolina.
4,It gradually weakened over the north Atlantic Ocean before transitioning into an extratropical cyclone on August 20.
5,"Charley's remnants remained identifiable for over a week, until after crossing Ireland and Great Britain they dissipated on August 30."
6,The storm brought light to moderate precipitation to much of the southeastern United States.
7,"In Georgia and South Carolina, the rainfall alleviated drought conditions."
8,"In North Carolina, where the hurricane made landfall, tidal flooding and downed trees were the primary impacts."
9,"The storm brought high winds to southeastern Virginia, where 110,000 people were left without power."
10,Minor damage extended along the Atlantic coastline northward through Massachusetts.
11,One traffic fatality was reported each in North Carolina and Virginia.
12,Three people in Maryland died due to a plane crash related to the storm.
13,"Throughout the United States, Hurricane Charley caused an estimated US$15 million in damage(equivalent to US$43,000,000 in 2024)."
14,One person drowned in Newfoundland.
15,"As an extratropical cyclone, Charley brought heavy rainfall and strong winds to Ireland and the United Kingdom, causing at least 11 deaths."
16,"In Ireland, the rainfall set records for 24-hour totals, including an accumulation of more than 7.8 in(200 mm) which set the record for the greatest daily rainfall total in the country."
17,"In the country, the rainfall caused widespread flooding, causing two rivers to exceed their banks."
18,"In the Dublin area, 451 buildings were flooded, some up to a depth of 8 ft(2.4 m)."
19,"In the United Kingdom, the storm flooded rivers and brought down trees and power lines."
20,"-Meteorological history-
Hurricane Charley originated in an area of convection associated with a trough of low pressure first observed on August 11 across southern Florida and the southeastern Gulf of Mexico."
21,"The area of disturbed weather spread northward, spawning a broad low-pressure area on August 12."
22,"Moving northward over the Florida panhandle, the low became slightly better organized as it merged with a weakening weather front."
23,"On August 13, the National Hurricane Center(NHC) identified the system as a developing subtropical low near Apalachee Bay along the northern coast of the Gulf of Mexico."
24,"The agency defines a subtropical cyclone as ""a non-frontal low pressure system that has characteristics of both tropical and extratropical cyclones."""
25,"After becoming a subtropical low, the cyclone tracked northeastward through Georgia, before turning eastward and exiting South Carolina into the Atlantic Ocean."
26,"Its track was influenced by the western periphery of the subtropical ridge, which is a large belt of high pressure."
27,"While moving over land, the cyclone had become better organized, and on August 15 it transitioned into a tropical depression about 70 miles(110 kilometres) southeast of Charleston, South Carolina."
28,"The depression strengthened further, and based on reports from the Hurricane Hunters, it intensified into Tropical Storm Charley late on August 15."
29,"With a weak ridge to its north, the storm initially tracked slowly eastward just off the coast of North Carolina, before turning to the north-northeast as a trough approached from the west."
30,"A broad cyclone, Charley gradually intensified, and a single ring of convection around the center developed into an eyewall."
31,"At 1200 UTC on August 17, it attained hurricane status about 13 mi(21 km) off the North Carolina coastline."
32,"About two hours later, Hurricane Charley made landfall near Cape Lookout, and it subsequently moved across the eastern portion of the state."
33,"Hurricane Charley did not weaken while moving over land; instead, it intensified, attaining peak winds of 80 mph(130 km/h) after emerging into the Atlantic Ocean near the North Carolina–Virginia border."
34,"Within 12 hours of reaching peak intensity, however, the hurricane weakened to tropical storm status."
35,"The approaching trough, which had previously caused Charley to turn northward, forced the hurricane to accelerate northeastward and later eastward, bringing the storm about 80 mi(130 km) southeast of Nantucket, Massachusetts on August 19."
36,"As the trough was not very strong, Charley slowly underwent the process of extratropical transition, unlike other tropical cyclones that complete the transition much quicker with a stronger trough."
37,"As a result, the storm maintained hybrid, or subtropical characteristics for several days."
38,"By August 21, Charley completed the transition south of Atlantic Canada."
39,"After becoming extratropical, Charley re-intensified under baroclinic instability."
40,The resulting storm was a very large and fairly strong gale that gradually moved across the northern Atlantic Ocean.
41,"As an extratropical cyclone, Charley attained an atmospheric pressure of 980 mbar, which was lower than its pressure as a tropical cyclone."
42,"On August 24, it spawned a separate extratropical cyclone, which initially moved northeastward before turning and dissipating near Spain."
43,"The remnants of Charley accelerated as it approached the British & Irish Isles, and after passing south of Ireland it moved across Great Britain on August 27."
44,"While in the North Sea, the cyclone weakened as it executed a counter-clockwise loop, and on August 30 the remnants of Charley dissipated near Denmark as a new circulation developed to its southwest."
45,"-North American impact-
--Southeastern United States--
As the hurricane paralleled the east coast of the United States and its exact track and strength were uncertain, there were several tropical cyclone warnings and watches issued in association with Charley; in a post-storm analysis, the NHC described ""the complication of the warning process for this type of situation."""
46,"Initially, the storm was not expected to affect land."
47,"In its first advisory on Charley, the NHC issued a 22% probability of Charley passing within 65 mi(105 km) of land; specifically, it was predicted to be closest to the South Carolina coastline."
48,"About 16 hours prior to the hurricane's landfall, the NHC issued a gale warning between Bogue Inlet and Oregon Inlet along the North Carolina coastline, including the Pamlico Sound."
