index,sentences
0,Storm Eunice()(known as Storm Zeynep in Germany and Storm Nora in Denmark) was an extremely powerful extratropical cyclone with hurricane-force winds that was part of the 2021–2022 European windstorm season.
1,Storm Eunice was named by the UK Met Office on 14 February 2022.
2,"A red weather warning was issued on 17 February for parts of South West England and South Wales, with a second red warning issued on 18 February, the day the storm struck, for London, the South East and East of England."
3,"Eunice set a new record for the fastest wind gust recorded in England with 122 miles per hour(196 km/h) at The Needles, Isle of Wight."
4,The storm was one of the most powerful to impact the south coast of England since the Great Storm of 1987.
5,"The storm caused a huge amount of damage in parts of Western, Central and Northern Europe; millions of people were left without power across affected areas, and many homes had sustained damage."
6,"The UK was particularly hard hit, with 1.4 million homes left without power at its peak."
7,"Several other countries were struck hard by Eunice, with wind damage being mostly the cause of it."
8,"Heavy winds damaged parts of buildings, and wind gusts in excess of 120 miles per hour(190 km/h) were recorded."
9,"Eunice caused 17 fatalities, and multiple injuries."
10,"-Meteorology-
The Met Office named Storm Eunice(as well as Storm Dudley) on 14 February; the Free University of Berlin(FUB) named the same storm ""Zeynep"" on 16 February."
11,Storm Eunice formed on 17 February on a complex cold front situated west of Azores.
12,It rapidly deepened later on 17 February being driven along the right entrance region of the upper-level jet.
13,Met Éireann of Ireland tweeted that the rapid pressure drop during cyclogenesis met the criteria for explosive cyclogenesis.
14,The storm also developed a sting jet similarly to the Great Storm of 1987.
15,"-Impact-
--Belgium--
The roof of the Ghelamco Arena was damaged, resulting in the postponement of the First Division A match between Gent and Seraing scheduled for 18 February."
16,"In Tournai, parts of a crane were torn loose and fell on a hospital, damaging the roof and top floor."
17,The town centre of Asse had to be evacuated due to the risk of a church tower collapsing.
18,"Public transport was temporarily suspended in large parts of Flanders, with NMBS and De Lijn both announcing trains, buses, and trams were scrapped."
19,Thalys services between Brussels and Amsterdam were also cancelled.
20,Two ships ran adrift off the Belgian coast.
21,"The cargo ship Diamond Sky drifted through two offshore wind farms, but arrived at its final destination in the Netherlands without sustaining any damage."
22,The Maersk Nimbus oil tanker was forced to lie at anchor in the C-Power offshore wind farm until its rescue by tugboats the next day.
23,Two people died as a result of the heavy winds.
24,"In Ypres, a 79-year-old British man drowned after falling from his boat at the marina."
25,"In Ghent, a man was hit by a broken solar panel and died in a hospital the next day."
26,At least three others were seriously injured.
27,"In Menen, an 18-year-old jogger was taken to a hospital in critical condition after being hit by a loose branch."
28,"In Temse, a man sustained a major head injury after a metal plate was ripped off a construction site container."
29,"In Veurne, a truck driver was hospitalized after his or her truck was overturned."
30,The highest wind gust measured in Belgium during the storm was 144 km/h(89 mph) in Knokke-Heist.
31,"--Czech Republic--
The storm had left 26,000 homes without power and several railway lines in the country were suspended."
32,"--Denmark--
The Danish Meteorological Institute decided to give the storm the name Nora, believing the name Eunice would be difficult to pronounce in Nordic languages."
33,"Nora did not cause significant damage to Denmark, and most models suggest Nora hit it with wind speeds of 60~70 km/h(37~43 mph)."
34,"They also suggested Nora hit Southern Jutland the most, particularly near the German border as this was where Nora was closest to Denmark from Germany."
35,The highest wind recorded during the storm was 146 km/h(91 mph) in Højer.
36,"--France--
In France, an orange warning was issued in 5 departments, with 140 km/h(87 mph) winds anticipated in the northernmost points of France, however the peak was 176 km/h(109 mph) at Cap Gris Nez."
37,"Nord, Pas-de-Calais, Somme, Seine-Maritime, and Manche all received orange weather warnings, and yellow weather warnings were issued for most of Northern France."
38,Police in Wimereux were reported to have been patrolling the seafront ensuring nobody walked on it.
39,Six people were seriously injured in the Nord department of France.
40,"Up to 160,000 households were left without electricity throughout the country."
41,"Regional trains in Hauts-de-France and Normandy were suspended, and the Lille-Flandres station was temporarily evacuated after debris fell on the glass roof."
42,"--Germany--
In Germany, Eunice was named Zeynep by the FUB, ahead of the system's impact storm tide warnings were issued near the Elbe river in preparation for 90 mph(145 km/h) winds, higher than Ylenia which impacted the area only days prior."
43,"Eunice made landfall at about midday local time, close to the mouth of the Elbe."
44,"Two people died in separate car accidents in the western state of North Rhine-Westphalia in connection with the storm, authorities said."
45,"A man died after falling when trying to repair a damaged roof near Cuxhaven, Lower Saxony in the municipality of Wurster Nordseeküste."
46,"In Hamburg, a storm surge up the River Elbe reached 3.75m. A 55-meter crane collapsed on an under-construction office building in Bremen."
47,"A post mill at Klettbach, Thuringia was blown down."
48,Photographs show that the main post had snapped where the quarterbars join and the mill had blown over onto its side.
49,It is hoped that the mill can be rebuilt.
50,Initial estimation of insurance loss was 900 million euros(US$1.02 billion).
51,The highest wind gust measured in Germany was 145.8 km/h(90.6 mph) at Brocken.
52,"--Ireland--
On 16 February, Met Éireann issued a Status Orange wind warning for seven counties for 18 February, saying the storm would bring severe and potentially damaging winds, gusting up to 130 km/h. The next day, further weather warnings for rain, wind and snow were issued by Met Éireann, with a Status Red wind warning for counties Cork, Kerry, Clare and Waterford, while all schools, colleges, universities and childcare facilities were advised to close in counties with Status Red wind and Orange snow warnings."
53,"A number of flights, ferry crossings, bus and train services were cancelled throughout the country."
54,"A gust of wind with a speed of 172 kilometres per hour(107 mph) was recorded offshore at Fastnet Lighthouse, while a gust of 137 kilometres per hour(85 mph) was recorded at Roche's Point, Cork Harbour."
55,"Up to 80,000 homes and businesses were without power nationally."
56,"In County Wexford, a 59-year-old council worker was killed by a falling tree while out clearing debris."
57,There were reports of damages to the roof of Clontarf Road DART station.
58,"--Lithuania--
The storm caused power outages across Lithuania on 19 February, mostly in the western and central regions."
59,"The water level in the river Danė in Lithuania's port town Klaipėda rose rapidly and flooded streets in the city centre, and shipping in the region had to be stopped."
60,"According to representatives of Klaipėda Port, wind gusts reached 90 km/h(56 mph) and is expected to rise up to 100–108 km/h(62–67 mph)."
61,Maximum recorded wave height was 5 meters(16 feet).
62,"--Luxembourg--
The storm caused flight disruptions at Findel Airport, where some flights were cancelled, and wind gusts of up to 110 km/h(68 mph) were forecasted."
63,"--Netherlands--
The meteorological institute KNMI issued rare code red warnings as a result of Storm Eunice for Zeeland, South Holland, North Holland, Friesland and IJsselmeer regions."
64,"A code orange was in effect for the rest of the country, excluding Limburg, which faced only a code yellow warning."
65,KNMI reported that they expected gusts between 100 and 120 km/h for inland areas.
66,"This is the fourth time a code red has been issued since 2021 in the Netherlands, with the last in July 2021."
67,Dutch railway operator NS announced on 17 February that it was cancelling all domestic and international train traffic on 18 February at 14:00 CET(13:00 UTC).
68,Many universities and schools closed their doors in the afternoon of 18 February.
69,"In addition, national retailers, courts and town halls stopped services across the country in the afternoon."
70,"The Eredivisie match between Fortuna Sittard and Sparta Rotterdam scheduled for the evening of 18 February was postponed as the safety of players, staff and supporters could not be guaranteed due to the extreme weather conditions in the area."
71,"On 18 February, four people were killed in accidents involving fallen trees."
72,Two people died in Amsterdam after being struck by a falling tree; one of them was a cyclist.
73,A driver in Diemen was struck and killed by a falling tree as well.
74,"A fourth person died in Adorp near Groningen, after colliding with a fallen tree in their car."
75,The roof of the ADO Den Haag Stadium was damaged.
76,"In the early evening of 18 February, several houses in The Hague were evacuated following reported instability in one of the two towers of the Elandkerk in the town's Zeeheldenkwartier neighbourhood."
77,The storm also caused wind meters far more inland to register high wind gusts.
78,"In Cabauw, Utrecht, a wind gust of 145 km/h(90 mph) was measured."
79,"--Poland--
Four people including two car drivers and two passers-by were killed and nine people injured."
